Raw Materials Actions,Acciones de Materias Primas,
Raw Materials Consumed,Materias primas consumidas,
Raw Materials Consumption ,Consumo de materias primas,
Raw Materials Supplied,Materias primas suministradas,
Raw Materials Supplied Cost,Costo materias primas suministradas,
Raw Materials Warehouse,Almacén de materias primas,
Re-order Level,Nivel mínimo de stock.,
Re-order Qty,Cantidad mínima para ordenar,
Read Only,Sólo lectura,
Reading 1,Lectura 1,
Reading 10,Lectura 10,
Reading 2,Lectura 2,
Reading 3,Lectura 3,
Reading 4,Lectura 4,
Reading 5,Lectura 5,
Reading 6,Lectura 6,
Reading 7,Lectura 7,
Reading 8,Lectura 8,
Reading 9,Lectura 9,
Reading Value,Valor de lectura,
Readings,Lecturas,
Reason For Putting On Hold,Motivo de Poner en Espera,
Reason for Leaving,Razones de renuncia,
Recalculate Incoming/Outgoing Rate,Recalcular la tasa de entrada/salida,
Receipt,Recibo,
Receipt Document,Recepción de Documento,
Receipt Document Type,Tipo de Recibo de Documento,
Receivable,A cobrar,
Receivable / Payable Account,Cuenta por Cobrar / Pagar,
Receivable/Payable Account,Cuenta por cobrar/por pagar,
Receivables,Cuentas por cobrar,
Receive,Recibir/Recibido,
Received,Recibido,
Received Amount,Cantidad recibida,
Received Amount (Company Currency),Cantidad recibida (Divisa de Compañia),
Received Amount After Tax,Importe recibido después de impuestos,
Received Amount After Tax (Company Currency),Importe recibido después de impuestos (moneda de la empresa),
Received Items To Be Billed,Recepciones por facturar,
Received Qty,Cantidad recibida,
Received Qty in Stock UOM,Cantidad recibida en stock UdM,
Received Quantity,Cantidad recibida,
Received and Accepted,Recibidos y aceptados,
Receiver List,Lista de receptores,
Receiving,Recepción,
Recipient,Beneficiario,
Recipient Message And Payment Details,Mensaje receptor y formas de pago,
Recipients,Destinatarios,
Reconcile,Conciliar,
Reconcile All Serial Nos / Batches,Concilie todos los números de serie / lotes,
Reconcile on Advance Payment Date,Conciliar en fecha de pago anticipado,
Reconciled,Reconciliado,
Reconciled Entries,Entradas conciliadas,
Reconciliation Error Log,Registro de errores de conciliación,
Recording HTML,Grabación HTML,
Recording URL,URL de grabación,
Recurse Every (As Per Transaction UOM),Recursiva cada (según la unidad de medida de la transacción),
Red,Rojo,
Redeem Against,Canjear Contra,
Redeem Loyalty Points,Canjear Puntos de Lealtad,
Redeemed Points,Puntos Redimidos,
Redemption,Redención,
Redemption Account,Cuenta de Redención,
Redemption Cost Center,Centro de Costos de Redención,
Redemption Date,Fecha de Redención,
Ref Code,Código de referencia,
Reference,Referencia,
Reference Date,Fecha de referencia,
Reference Detail,Detalle de referencia,
Reference Detail No,Detalle de referencia No,
Reference Doctype,Referencia a 'DocType',
Reference Document,Documento de referencia,
Reference Document Name,Referencia Nombre del documento,
Reference Document Type,Tipo de Documento de Referencia,
Reference Due Date,Fecha de Vencimiento de Referencia,
Reference Exchange Rate,Tipo de cambio de referencia,
Reference Name,Nombre Referencia,
Reference No,Nº de referencia,
Reference Number,Número de referencia,
Reference Purchase Receipt,Recibo de compra de referencia,
Reference Row,Fila de Referencia,
Reference Row #,Línea de referencia #,
Reference Type,Tipo de referencia,
Reference number of the invoice from the previous system,Número de referencia de la factura del sistema anterior,
References,Referencias,
Referral Code,código de referencia,
Referral Sales Partner,Socio de ventas de referencia,
Refresh Google Sheet,Actualizar hoja de Google,
Regional,Regional,
Registration Details,Detalles de registro,
Regular,Regular,
Rejected,Rechazado,
Rejected Qty,Cant. Rechazada,
Rejected Quantity,Cantidad rechazada,
Rejected Serial No,No. de serie rechazado,
Rejected Serial and Batch Bundle,Lote y serie rechazados,
Rejected Warehouse,Almacén rechazado,
Relation,Relación,
Release Date,Fecha de lanzamiento,
Relieving Date,Fecha de relevo,
Reload,Recargar,
Remark,Observación,
Remarks,Observaciones,
Remarks Column Length,Observaciones Longitud de la columna,
Rename Attribute Value in Item Attribute.,Cambiar el nombre del valor del atributo en el atributo del elemento.,
Rename Log,Cambiar el nombre de sesión,
Rename Tool,Herramienta para renombrar,
Rent Cost,Costo de arrendamiento,
Rented,Arrendado,
Reorder level based on Warehouse,Nivel de reabastecimiento basado en almacén,
Repack,Re-empacar,
Repair Cost,Coste de la Reparación,
Repair Details,Detalles de la reparación,
Repair Status,Estado de Reparación,
Replace,Reemplazar,
Replace BOM,Sustituir la Lista de Materiales (BOM),
"Replace a particular BOM in all other BOMs where it is used. It will replace the old BOM link, update cost and regenerate ""BOM Explosion Item"" table as per new BOM.
It also updates latest price in all the BOMs.","Sustituye una determinada lista de materiales en todas las demás listas de materiales en las que se utilice. Reemplazará el enlace de la lista de materiales antigua, actualizará el coste y regenerará la tabla ""Elemento de explosión de la lista de materiales"" según la nueva lista de materiales.
También actualiza el último precio en todas las listas de materiales.",
Replied,Respondido,
Report,Reporte,
Report Date,Fecha del reporte,
Report Filters,Filtros de informe,
Report Type,Tipo de reporte,
Reports,Informes,
Reports to,Enviar Informes a,
Repost Accounting Ledger,Traspaso libro de contabilidad,
Repost Accounting Ledger Items,Traspaso de partidas del libro mayor de contabilidad,
Repost Accounting Ledger Settings,Traspasar configuración del libro mayor de contabilidad,
Repost Allowed Types,Tipos de Traspasos permitidos,
Repost Error Log,Traspaso registro de errores,
Repost Item Valuation,Traspaso Valoración de artículos,
Repost Payment Ledger,Traspaso del Libro de Pagos,
Repost Payment Ledger Items,Traspaso de partidas del libro de pagos,
Repost Status,Estado del Traspaso,
Reposting Data File,Traspaso del archivo de datos,
Reposting Info,Información de Traspaso,
Represents Company,Representa a la Compañía,
Represents a Financial Year. All accounting entries and other major transactions are tracked against the Fiscal Year.,Representa un año fiscal. Todos los asientos contables y otras transacciones importantes se registran en relación con el año fiscal.,
Request Parameters,Parámetros de la solicitud,
Request Type,Tipo de solicitud,
Request for,solicitud de,
Request for Information,Solicitud de información,
Request for Quotation,Solicitud de Cotización,
Request for Quotation Item,Ítems de Solicitud de Presupuesto,
Request for Quotation Supplier,Proveedor de Solicitud de Presupuesto,
Requested,Solicitado,
Requested Items To Be Transferred,Artículos solicitados para ser transferidos,
Requested Items to Order and Receive,Artículos solicitados para ordenar y recibir,
Requested Numbers,Números solicitados,
Requested Qty,Cant. Solicitada,
Required By,Solicitado por,
Required Date,Fecha de solicitud,
Required Items,Artículos Requeridos,
Required Qty,Cant. Solicitada,
Required Skills,Habilidades requeridas,
Requirement,Requisito,
Requires Fulfilment,Requiere Cumplimiento,
"Reselect, if the chosen address is edited after save","Vuelva a seleccionar, si la dirección elegida se edita después de guardar",
"Reselect, if the chosen contact is edited after save","Vuelva a seleccionar, si el contacto elegido se edita después de guardar",
Reservation Based On,Reserva basada en,
Reserve Stock,Reservar stock,
Reserve Warehouse,Almacén de reserva,
Reserved,Reservado,
Reserved Qty,Cant. Reservada,
Reserved Qty for Production,Cantidad reservada para la Producción,
Reserved Qty for Production Plan,Cantidad reservada para el plan de producción,
Reserved Qty for Subcontract,Cantidad reservada para subcontrato,
Reserved Stock,Existencias Reservadas,
Reset Company Default Values,Restablecer valores predeterminados de la empresa,
Reset Raw Materials Table,Restablecer tabla de materias primas,
Reset Service Level Agreement,Restablecer acuerdo de nivel de servicio,
Resignation Letter Date,Fecha de carta de renuncia,
Resolution,Resolución,
Resolution By,Resolución por,
Resolution Date,Fecha de resolución,
Resolution Details,Detalles de la resolución,
Resolution Due,Resolución pendiente,
Resolution Time,Tiempo de resolucion,
Resolutions,Resoluciones,
Resolved,Resuelto,
Resolved By,Resuelto por,
Response By,Respuesta por,
Response Details,Detalles de respuesta,
Response Key List,Lista de Claves de Respuesta,
Response Options,Opciones de Respuesta,
Response Result Key Path,Ruta clave del resultado de la respuesta,
Response and Resolution,Respuesta y resolución,
Responsible,Responsable,
Restrict,Restringir,
Restrict Items Based On,Restringir Pruductos según,
Restrict to Countries,Restringir a los Países,
Result Key,Clave de resultados,
Result Preview Field,Campo de Vista Previa del Resultado,
Result Route Field,Campo de ruta de resultado,
Result Title Field,Campo de título del resultado,
Retain Sample,Conservar Muestra,
Retried,Reintentado,
Return,Retornar,
Return Against,Devolución contra,
Return Against Delivery Note,Devolución contra nota de entrega,
Return Against Purchase Invoice,Devolución contra factura de compra,
Return Against Purchase Receipt,Devolución contra recibo compra,
Return Against Subcontracting Receipt,Devolución contra recibo de subcontratación,
Return Issued,Devolución emitida,
Return Qty from Rejected Warehouse,Cantidad devuelta del almacén rechazado,
Returned,Devuelto,
Returned Against,Devuelto contra,
Returned Qty,Cantidad devuelta,
Returned Qty ,Cant devuelta,
Returned Qty in Stock UOM,Cantidad devuelta en stock UdM,
Returns,Devoluciones,
Reversal Of,Reversión de,
Review,revisión,
Review Date,Fecha de Revisión,
Reviews,Comentarios,
Rgt,Rgt,
Right Child,Secundario correcto,
Right Index,Índice derecho,
Ringing,Zumbido,
Role Allowed to Create/Edit Back-dated Transactions,Rol permitido para crear o editar transacciones retroactivas,
Role Allowed to Edit Frozen Stock,Función permitida para editar stock congelado,
Role Allowed to Over Bill ,Rol Permitido para Facturar en Exceso,
Role Allowed to Over Deliver/Receive,Rol que permite entregar/recibir más de lo debido,
Role Allowed to Override Stop Action,Rol autorizado para anular la acción de parada,
Role Allowed to Set Frozen Accounts and Edit Frozen Entries,Función permitida para configurar cuentas congeladas y editar entradas congeladas,
Role allowed to bypass Credit Limit,Rol permitido para eludir el límite de crédito,
Root,Raíz,
Root Type,Tipo de root,
Round Free Qty,Redondear cantidad gratis,
Round Off,REDONDEOS,
Round Off Account,Cuenta de redondeo por defecto,
Round Off Cost Center,Centro de costos por defecto (redondeo),
Round Off Tax Amount,Redondear el importe del impuesto,
Round Tax Amount Row-wise,Redondear el importe del impuesto por filas,
Rounded Total,Total redondeado,
Rounded Total (Company Currency),Total redondeado (Divisa por defecto),
Rounding Adjustment,Ajuste de Redondeo,
Rounding Adjustment (Company Currency,Ajuste de Redondeo (Moneda de la Empresa,
Rounding Adjustment (Company Currency),Ajuste de Redondeo (Moneda de la Empresa),
Rounding Loss Allowance,Redondeo de la indemnización por pérdidas,
Route,Ruta,
Routing,Enrutamiento,
Routing Name,Nombre de Enrutamiento,
Rows with Same Account heads will be merged on Ledger,Las líneas con los mismos encabezamientos de cuenta se fusionarán en el Libro Mayor,
Rule Applied,Regla aplicada,
Rule Description,Descripción de la regla,
Run parallel job cards in a workstation,Ejecutar tarjetas de trabajo en paralelo en una estación de trabajo,
Running,Ejecutando,
SAL-CAM-.YYYY.-,SAL-CAM-.YYYY.-,
SAL-ORD-.YYYY.-,SAL-ORD-.YYYY.-,
SAL-QTN-.YYYY.-,SAL-QTN-.YYYY.-,
SCO Supplied Item,Artículo suministrado por SCO,
SER-WRN-.YYYY.-,SER-WRN-.YYYY.-,
SLA Fulfilled On,SLA completado el,
SLA Fulfilled On Status,SLA cumplido en estado,
SLA Paused On,SLA en pausa,
SMS Center,Centro SMS,
SMS Log,Registros SMS,
STO-ITEM-.YYYY.-,STO-ITEM-.YYYY.-,
STO-PICK-.YYYY.-,STO-PICK-.YYYY.-,
SUP-.YYYY.-,SUP-.YYYY.-,
SWIFT Number,Número rápido,
SWIFT number,Número rápido,
Safety Stock,Stock de seguridad,
Salary,Salario.,
Salary Currency,Divisa de salario,
Salary Mode,Modo de pago,
Salary Slip,Nómina salarial,
Sales,Ventas,
Sales Analytics,Análisis de ventas,
Sales Contributions and Incentives,Contribuciones e incentivos de ventas,
Sales Defaults,Valores Predeterminados de Venta,
Sales Funnel,"""Embudo"" de ventas",
Sales Incoming Rate,Tasa de entrada de ventas,
Sales Invoice,Factura de Venta,
Sales Invoice Advance,Factura de ventas anticipada,
Sales Invoice Item,Producto de factura de venta,
Sales Invoice No,Factura de venta No.,
Sales Invoice Payment,Pago de Facturas de Venta,
Sales Invoice Timesheet,Registro de Horas de Factura de Venta,
Sales Invoice Trends,Tendencias de ventas,
Sales Manager,Gerente de ventas,
Sales Master Manager,Gerente principal de ventas,
Sales Monthly History,Historial Mensual de Ventas,
Sales Order,Orden de venta (OV),
Sales Order Analysis,Análisis de órdenes de venta,
Sales Order Date,Fecha de las órdenes de venta,
Sales Order Item,Producto de la orden de venta,
Sales Order Packed Item,Artículo empaquetado de la orden de venta,
Sales Order Reference,Referencia del pedido de venta,
Sales Order Status,Estado del pedido de venta,
Sales Order Trends,Tendencias de ordenes de ventas,
Sales Orders,Ordenes de venta,
Sales Orders to Bill,Órdenes de Ventas a Facturar,
Sales Orders to Deliver,Órdenes de Ventas para Enviar,
Sales Partner,Socio de ventas,
Sales Partner ,Socio de ventas,
Sales Partner Commission Summary,Resumen de la comisión del socio de ventas,
Sales Partner Item,Artículo de socio de ventas,
Sales Partner Name,Nombre de socio de ventas,
Sales Partner Target,Metas de socio de ventas,
Sales Partner Target Variance based on Item Group,Variación objetivo del socio de ventas según el grupo de artículos,
Sales Partner Transaction Summary,Resumen de transacciones del socio de ventas,
Sales Partner Type,Tipo de Socio de Ventas,
Sales Partners Commission,Comisiones de socios de ventas,
Sales Payment Summary,Resumen de Pago de Ventas,
Sales Person,Persona de ventas,
Sales Person Commission Summary,Resumen de la Comisión de Personas de Ventas,
Sales Person Name,Nombre de vendedor,
Sales Person Target Variance Based On Item Group,Varianza objetivo del vendedor basada en el grupo de artículos,
Sales Person Targets,Objetivos de ventas del vendedor,
Sales Person-wise Transaction Summary,Resumen de transacciones por vendedor,
Sales Pipeline Analytics,Análisis del flujo de ventas,
Sales Register,Registro de ventas,
Sales Stage,Etapa de Ventas,
Sales Tax Template,Plantilla de impuesto sobre ventas,
Sales Taxes and Charges,Impuestos y cargos sobre ventas,
Sales Taxes and Charges Template,Plantilla de impuestos (ventas),
Sales Team,Equipo de ventas,
Sales Update Frequency in Company and Project,Frecuencia de actualización de ventas en empresa y proyecto,
Sales User,Usuario de ventas,
Salutation,Saludo.,
Salvage Value Percentage,Porcentaje de Valor de Recuperación,
Same Item,Mismo articulo,
Sample Quantity,Cantidad de Muestra,
Sample Retention Warehouse,Almacenamiento de Muestras de Retención,
Sample Size,Tamaño de muestra,
Sanctioned,Sancionada,
Saturday,Sábado,
Scan Barcode,Escanear Código de Barras,
Scan Mode,Modo de escaneo,
Scanned Cheque,Cheque Scaneado,
Schedule,Calendario,
Schedule Date,Fecha de programa,
Scheduled,Programado.,
Scheduled Date,Fecha prevista.,
Scheduled Time,Hora programada,
Scheduled Time Logs,Registros de tiempo programado,
Schedules,Programas,
Scheduling,Planificación,
School/University,Escuela / Universidad.,
Score,Puntuación,
Scorecard Actions,Acciones de Calificación de Proveedores,
Scoring Criteria,Criterios de Calificación,
Scoring Setup,Configuración de Calificación,
Scoring Standings,Clasificación de las puntuaciones,
Scrap Items,Items de Desecho,
Scrap Material Cost,Costo de Material de Desecho,
Scrap Material Cost(Company Currency),Costo de Material de Desecho (Moneda de la Compañia),
Scrap Warehouse,Almacén de chatarra,
Scrapped,Desechado,
Search APIs,API de Búsqueda,
Search Term Param Name,Nombre del Parámetro de Búsqueda,
Second Email,Segundo Correo Electrónico,
Secondary Party,Tercero secundario,
Section Based On,Sección basada en,
Section Cards,Tarjetas de sección,
Section HTML,HTML de sección,
Section Order,Orden de sección,
Select Billing Address,Seleccione dirección de facturación,
Select Customers By,Seleccionar clientes por,
Select DocType,Seleccione un 'DocType',
Select Items to Manufacture,Seleccionar artículos para Fabricación,
Select Shipping Address,Seleccione la dirección de envío,
Select Supplier Address,Seleccionar dirección del proveedor,
Select company name first.,Seleccione primero el nombre de la empresa.,
Select the Bank Account to reconcile.,Seleccione la cuenta bancaria para conciliar.,
"Select, to make the customer searchable with these fields","Seleccione, para que el usuario pueda buscar con estos campos",
Selling,Ventas,
Selling Settings,Configuración de ventas,
Send After (days),Enviar después (días),
Send Attached Files,Enviar Archivos Adjuntos,
Send Document Print,Enviar Impresión de Documento,
Send Email,Enviar correo electronico,
Send SMS,Enviar mensaje SMS,
Send To,Enviar a,
Send To Primary Contact,Enviar a contacto principal,
Send regular summary reports via Email.,Enviar informes resumidos periódicamente por correo electrónico.,
Send to Subcontractor,Enviar al subcontratista,
Send with Attachment,Enviar con Archivo Adjunto,
Sender,Remitente,
Sender Name,Nombre del Remitente,
Sent,Enviado,
Sent On,Enviado por,
Sent To,Enviado a,
Sequence ID,ID de secuencia,
Sequence Id,Id de secuencia,
Serial No,Número de serie,
Serial No / Batch,No. de serie / lote,
Serial No Service Contract Expiry,Número de serie de expiracion del contrato de servicios,
Serial No Status,Estado del número serie,
Serial No Warranty Expiry,Garantía de caducidad del numero de serie,
Serial No and Batch,Número de serie y de lote,
Serial Nos and Batches,Números de serie y lotes,
Serial Number Series,Secuencia del número de serie,
Series,Secuencia,
Series for Asset Depreciation Entry (Journal Entry),Series para la Entrada de Depreciación de Activos (Entrada de Diario),
Service Address,Dirección de servicio,
Service Day,Día de servicio,
Service End Date,Fecha de Finalización del Servicio,
Service Expenses,Gastos de servicio,
Service Item,Artículo de servicio,
Service Level Agreement,Acuerdo de nivel de servicio,
Service Level Agreement Creation,Creación de acuerdo de nivel de servicio,
Service Level Agreement Details,Detalles del acuerdo de nivel de servicio,
Service Level Agreement Status,Estado del acuerdo de nivel de servicio,
Service Level Agreements,Acuerdos de Nivel de Servicio,
Service Level Priority,Prioridad de nivel de servicio,
Service Received But Not Billed,Servicio recibido pero no facturado,
Service Start Date,Fecha de Inicio del Servicio,
Service Stop Date,Fecha de Finalización del Servicio,
Services,Servicios,
Session Defaults,Valores predeterminados de sesión,
Set Accepted Warehouse,Asignar Almacén Aceptado,
Set Advances and Allocate (FIFO),Establecer avances y asignar (FIFO),
Set Basic Rate Manually,Establecer tarifa básica manualmente,
Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,Establecer grupo de presupuestos en este territorio. también puede incluir las temporadas de distribución,
Set Posting Date,Establecer fecha de publicación,
Set Reserve Warehouse,Establecer almacén de reserva,
Set Source Warehouse,Asignar Almacén Fuente,
Set Target Warehouse,Asignar Almacén Destino,
Set rate of sub-assembly item based on BOM,Fijar tipo de posición de submontaje basado en la lista de materiales,
Set targets Item Group-wise for this Sales Person.,Establecer objetivos en los grupos de productos para este vendedor,
Sets 'Source Warehouse' in each row of the items table.,Establece &#39;Almacén de origen&#39; en cada fila de la tabla de artículos.,
Sets 'Target Warehouse' in each row of the items table.,Establece &#39;Almacén de destino&#39; en cada fila de la tabla de artículos.,
Sets 'Warehouse' in each row of the Items table.,Establece &#39;Almacén&#39; en cada fila de la tabla Artículos.,
Setting Account Type helps in selecting this Account in transactions.,Al configurar el tipo de cuenta facilitará la seleccion de la misma en las transacciones,
Settings,Configuración,
Settings for Selling Module,Ajustes para módulo de ventas,
Settled,Colocado,
Setup,Configuración,
Share Balance,Balance de Acciones,
Share Ledger,Share Ledger,
Share Transfer,Transferir Acciones,
Share Type,Tipo de acción,
Shareholder,Accionista,
Shelf Life In Days,Vida útil en Días,
Shift Request Approver,Aprobador de solicitud de turno,
Shipment,Envío,
Shipment Amount,Monto del envío,
Shipment Delivery Note,Nota de Entrega de envío,
Shipment ID,ID de Envío,
Shipment Information,Información del Envío,
Shipment Type,Tipo de Envío,
Shipment details,Detalles del envío,
Shipping Account,Cuenta de Envíos,
Shipping Address,Dirección de Envío,
Shipping Address Name,Nombre de dirección de envío,
Shipping Amount,Monto de envío,
Shipping City,Ciudad de envió,
Shipping Country,País de envío,
Shipping County,País de envío,
Shipping Rule,Regla de envío,
Shipping Rule Condition,Regla de envío,
Shipping Rule Conditions,Condiciones de regla envío,
Shipping Rule Country,Regla de envio del país,
Shipping Rule Label,Etiqueta de regla de envío,
Shipping Rule Type,Tipo de Regla de Envío,
Shipping State,Estado de envío,
Shipping Zipcode,Código Postal de Envío,
Shopping Cart,Carrito de compras,
Short Name,Nombre corto,
Short Term Loan Account,Cuenta de préstamo a corto plazo,
Short biography for website and other publications.,Breve biografía para la página web y otras publicaciones.,
Show Failed Logs,Mostrar registros fallidos,
Show In Website,Mostrar en el sitio web,
Show Inclusive Tax in Print,Mostrar impuestos incluidos en la impresión,
Show Items,Mostrar elementos,
Show Latest Forum Posts,Mostrar las últimas publicaciones del Foro,
Show Net Values in Party Account,Mostrar valores netos en la cuenta de la entidad,
Show Operations,Mostrar Operaciones,
Show Payment Schedule in Print,Mostrar horario de pago en Imprimir,
Show Remarks,Mostrar Observaciones,
Show in Website,Mostrar en sitio web,
Signatory Position,Posición Signatario,
Signed,Firmado,
Signed By (Company),Firmado por (empresa),
Signed On,Firmado el,
Signee,Firmante,
Signee (Company),Firmante (empresa),
Signee Details,Detalles del Firmante,
"Simple Python Expression, Example: territory != 'All Territories'","Expresión simple de Python, ejemplo: territorio! = &#39;Todos los territorios&#39;",
Single,Soltero,
Single Tier Program,Programa de nivel único,
Single Transaction Threshold,Umbral de Transacción único,
Skills,Habilidades,
Skip Delivery Note,Saltar nota de entrega,
Skip Material Transfer to WIP Warehouse,Saltar transferencia de material al almacén de WIP,
Skipped,Omitido,
Skype ID,Identificación del skype,
Slideshow,Presentación,
Sold,Vendido,
Source,Referencia,
Source DocType,DocType Fuente,
Source Document Name,Nombre del documento de origen,
Source Document Type,Tipo de documento de origen,
Source Location,Ubicación de Origen,
Source Name,Nombre de la Fuente,
Source Type,Tipo de Fuente,
Source Warehouse,Almacén de origen,
Source Warehouse Address,Dirección del Almacén de Origen,
Sourced by Supplier,Obtenido por proveedor,
Spacer,Espaciador,
Specify Exchange Rate to convert one currency into another,Especificar el tipo de cambio para convertir una moneda a otra,
Specify conditions to calculate shipping amount,Especificar condiciones para calcular el monto del envío,
Stage Name,Nombre del Escenario,
Stale Days,Días Pasados,
Standard Selling Rate,Precio de venta estándar,
Standard Template,Plantilla estándar,
Standing Name,Nombre en uso,
Start Date,Fecha de inicio,
Start Time,Hora de inicio,
Start and End Dates,Fechas de Inicio y Fin,
Start date of current invoice's period,Fecha inicial del período de facturación,
Started Time,Hora de inicio,
Starting location from left edge,Posición inicial desde el borde izquierdo,
Starting position from top edge,Posición inicial desde el borde superior de partida,
State,Estado,
Status,Estado,
Statutory info and other general information about your Supplier,Información legal u otra información general acerca de su proveedor,
Stock,Almacén,
Stock Adjustment,Ajuste de existencias,
Stock Adjustment Account,Cuenta de ajuste de existencias,
Stock Ageing,Antigüedad de existencias,
Stock Analytics,Análisis de existencias.,
Stock Balance,Balance de Inventarios.,
Stock Details,Detalles de almacén,
Stock Entry,Entradas de inventario,
Stock Entry (Outward GIT),Entrada de stock (GIT externo),
Stock Entry Child,Niño de entrada de stock,
Stock Entry Detail,Detalles de entrada de inventario,
Stock Entry Type,Tipo de entrada de stock,
Stock Frozen Upto,Inventario congelado hasta,
Stock Items,Artículos en stock,
Stock Ledger,Mayor de Inventarios,
Stock Ledger Entry,Entradas en el mayor de inventarios,
Stock Manager,Gerente de almacén,
Stock Projected Qty,Cantidad de inventario proyectado,
Stock Qty,Cantidad de existencias,
Stock Qty vs Serial No Count,Cantidad de stock vs serie sin recuento,
Stock Received But Not Billed,Inventario Recibido pero no Facturado,
Stock Reconciliation,Reconciliación de inventarios,
Stock Reconciliation Item,Elemento de reconciliación de inventarios,
Stock Settings,Configuración de inventarios,
Stock Summary,Resumen de Existencia,
Stock UOM,Unidad de media utilizada en el almacen,
Stock Uom,Unidad de media utilizada en el almacen,
Stock User,Usuario de almacén,
Stock Value,Valor de Inventarios,
Stock and Account Value Comparison,Comparación de acciones y valor de cuenta,
Stop,Detener,
Stop Reason,Detener la razón,
Stopped,Detenido,
Straight Line,Línea Recta,
Sub Operation,Sub operación,
Sub Operations,Sub operaciones,
Sub Procedure,Subprocedimiento,
Subcontract,Sub-contrato,
Subcontracted Item,Artículo Subcontratado,
Subcontracted Item To Be Received,Artículo subcontratado a recibir,
Subcontracted Raw Materials To Be Transferred,Materias primas subcontratadas para ser transferidas,
Subcontracting Settings,Configuración de Subcontratación,
Subdivision,Subdivisión,
Subject,Asunto,
Submit After Import,Enviar después de la importación,
Submit Journal Entries,Enviar entradas de diario,
Submitted,Validado,
Subscription,Suscripción,
Subscription End Date,Fecha de finalización de la suscripción,
Subscription Invoice,Factura de Suscripción,
Subscription Period,Periodo de Suscripción,
Subscription Plan,Plan de Suscripción,
Subscription Plan Detail,Detalle del Plan de Suscripción,
Subscription Plans,Planes de Suscripción,
Subscription Price Based On,Precio de suscripción basado en,
Subscription Section,Sección de Suscripción,
Subscription Settings,Configuración de Suscripción,
Subscription Start Date,Fecha de inicio de la Suscripción,
Subtitle,Subtitular,
Success,Éxito,
Success Redirect URL,URL de redireccionamiento correcto,
Success Settings,Configuraciones exitosas,
Successful,Exitoso,
Suggestions,Sugerencias.,
Summary,Resumen,
Sunday,Domingo,
Supplied Items,Productos suministrados,
Supplied Qty,Cant. Suministrada,
Supplier,Proveedor,
Supplier Address,Dirección de proveedor,
Supplier Address Details,Detalles de Dirección del Proveedor,
Supplier Delivery Note,Nota de Entrega del Proveedor,
Supplier Details,Detalles del proveedor,
Supplier Group,Grupo de proveedores,
Supplier Group Name,Nombre del Grupo de Proveedores,
Supplier Info,Info. Proveedor,
Supplier Invoice,Factura de Proveedor,
Supplier Invoice Date,Fecha de factura de proveedor,
Supplier Invoice No,Factura de proveedor No.,
Supplier Item,Producto del Proveedor,
Supplier Items,Artículos de proveedor,
Supplier Lead Time (days),Plazo de ejecución del proveedor (días),
Supplier Ledger Summary,Resumen del libro mayor de proveedores,
Supplier Name,Nombre de proveedor,
Supplier Naming By,Ordenar proveedores por,
Supplier Part No,Parte de Proveedor Nro,
Supplier Part Number,Número de pieza del proveedor.,
Supplier Portal Users,Usuarios del Portal del Proveedor,
Supplier Primary Address,Dirección principal del Proveedor,
Supplier Primary Contact,Contacto principal del Proveedor,
Supplier Quotation,Presupuesto de Proveedor,
Supplier Quotation Comparison,Comparación de cotizaciones de proveedores,
Supplier Quotation Item,Ítem de Presupuesto de Proveedor,
Supplier Score,Puntuación del Proveedor,
Supplier Scorecard,Calificación del Proveedor,
Supplier Scorecard Criteria,Criterios de Calificación del Proveedor,
Supplier Scorecard Period,Período de Calificación de Proveedores,
Supplier Scorecard Scoring Criteria,Criterios de calificación de la tarjeta de puntaje del proveedor,
Supplier Scorecard Scoring Standing,Puntuación actual de la tarjeta de puntuación de proveedor,
Supplier Scorecard Scoring Variable,Variable de puntuación de tarjeta de calificación del proveedor,
Supplier Scorecard Setup,Configuración de la Calificación del Proveedor,
Supplier Scorecard Standing,Tarjeta de puntuación de proveedores,
Supplier Scorecard Variable,Variable de la Calificación del Proveedor,
Supplier Type,Tipo de proveedor,
Supplier Warehouse,Almacén del proveedor,
Supplier delivers to Customer,Proveedor entrega al Cliente,
Supplier of Goods or Services.,Proveedor de servicios y/o productos.,
Supplier-Wise Sales Analytics,Análisis de ventas (Proveedores),
Suppliers,Proveedores,
Supply Raw Materials for Purchase,Suministro de materia prima para la compra,
Support,Soporte,
Support Hour Distribution,Soporte de distribución de horas,
Support Portal,Portal de Soporte,
Support Search Source,Soporte Search Source,
Support Settings,Configuración de respaldo,
Support Team,Equipo de soporte,
Suspended,Suspendido,
Synchronize all accounts every hour,Sincronice todas las cuentas cada hora,
System Manager,Administrador del sistema,
"System User (login) ID. If set, it will become default for all HR forms.","Si se define el ID de usuario 'Login', este sera el predeterminado para todos los documentos de recursos humanos (RRHH)",
System will fetch all the entries if limit value is zero.,El sistema buscará todas las entradas si el valor límite es cero.,
System will notify to increase or decrease quantity or amount ,El sistema notificará para aumentar o disminuir la cantidad o cantidad,
TDS Computation Summary,Resumen de Computación TDS,
TS-.YYYY.-,TS-.YYYY.-,
Table for Item that will be shown in Web Site,la tabla del producto que se mosatrara en el sitio Web,
Tag Line,tag Line,
Target,Objetivo,
Target  Amount,Importe previsto,
Target Detail,Detalle de objetivo,
Target Distribution,Distribución del objetivo,
Target Location,Ubicación del Objetivo,
